task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
56634,53,30,243,3,8,7,9
56683,53,34,156,4,1,3,1
56712,53,28,199,4,7,9,8
56745,53,10,87,2,8,6,3
56843,53,21,222,2,6,8,1
56882,53,41,127,2,7,3,9
56935,53,5,231,1,3,5,8
57003,53,9,241,3,4,1,2
57103,53,22,115,3,2,10,8
57153,53,28,152,1,5,5,2
57305,53,23,222,2,2,2,10
57493,53,14,174,2,2,7,4
57497,53,30,123,4,4,7,1
57522,53,25,213,4,6,7,4
57708,53,10,95,5,1,10,1
57766,53,20,204,2,1,6,2
58074,53,29,248,1,9,6,4
58126,53,45,117,3,7,2,8
58206,53,8,248,1,3,10,3
58437,53,26,144,1,2,1,3
58537,53,14,156,2,6,2,6
58558,53,8,250,1,10,3,4
58567,53,11,190,1,1,4,4
58608,53,11,155,5,6,2,4
58619,53,37,114,3,7,1,10
58799,53,33,231,2,3,4,6
58809,53,7,199,1,7,1,2
58927,53,39,198,3,2,4,1
58931,53,36,149,4,2,2,6
58955,53,42,237,5,7,4,8
59038,53,36,202,5,7,7,8
59198,53,42,191,5,4,5,5
59283,53,18,231,2,7,10,8
59303,53,24,220,1,4,10,8
59321,53,45,243,5,8,5,1
59356,53,38,241,5,7,6,4
59494,53,13,191,2,10,9,10
59534,53,13,135,4,1,1,1
59551,53,14,121,1,9,8,1
59562,53,19,195,2,1,2,7
59598,53,43,175,4,8,6,2
59618,53,23,118,3,9,3,8
59686,53,40,185,3,10,5,4
59747,53,30,243,1,4,2,10
59788,53,16,187,5,8,6,8
59870,53,50,246,4,2,2,6
50001,54,28,149,2,2,10,7
50220,54,35,227,3,9,4,6
50254,54,32,175,4,4,8,2
50295,54,49,197,5,4,5,8
50341,54,48,215,1,9,4,2
50415,54,48,218,1,1,8,4
50581,54,40,105,5,10,6,2
50629,54,5,158,2,6,1,6
50681,54,32,228,1,3,2,9
50728,54,5,164,2,10,8,1
50775,54,27,93,4,10,4,10
50912,54,50,138,3,1,8,8
50918,54,12,149,2,1,5,8
51638,54,11,233,2,10,4,7
51789,54,48,220,2,9,3,6
51974,54,8,137,1,2,10,7
51979,54,29,201,2,3,4,3
52065,54,46,205,3,3,6,2
52152,54,24,174,4,2,7,4
52376,54,31,171,3,7,4,10
52398,54,7,231,5,2,4,6
52433,54,23,216,5,5,2,10
52447,54,21,191,4,10,3,5
52474,54,15,150,1,4,2,2
52592,54,31,253,2,5,1,4
52649,54,27,110,5,5,10,7
52659,54,14,233,4,1,4,2
52694,54,41,105,3,9,2,1
52703,54,23,150,2,8,1,5
52737,54,30,151,2,4,4,9
52753,54,45,222,4,3,9,6
52776,54,44,116,5,3,2,8
52783,54,21,122,4,7,1,6
52878,54,18,241,2,2,8,8
52950,54,27,191,2,10,10,3
53195,54,27,133,2,6,4,5
53324,54,48,138,3,2,5,5
53486,54,25,166,3,2,2,8
53553,54,34,145,3,2,10,5
53589,54,24,88,1,7,7,3
53660,54,37,188,2,10,1,1
53671,54,31,166,1,3,1,6
53707,54,48,193,1,8,10,8
53906,54,28,94,4,6,5,2
54012,54,8,82,4,6,8,5
54232,54,48,209,3,10,1,5
54302,54,8,208,3,8,7,1
54394,54,11,228,5,6,1,5
54449,54,33,144,2,3,5,4
54686,54,32,167,2,3,7,7
54721,54,28,191,1,2,5,9
54801,54,24,113,3,6,7,6
54909,54,37,135,4,10,2,10
54931,54,39,219,5,10,6,4
54998,54,22,127,3,7,5,3
55044,54,16,159,2,6,5,8
55410,54,43,145,1,10,4,10
55500,54,20,154,1,4,4,4
55720,54,28,200,4,2,9,4
55734,54,32,105,5,5,4,8
55841,54,43,178,3,3,3,5
55842,54,36,221,1,2,10,3
56063,54,9,167,3,10,7,1
56071,54,32,112,4,9,6,10
56419,54,45,148,5,2,4,10
56760,54,41,157,5,1,6,8
56800,54,49,232,4,3,7,7
56890,54,10,152,4,9,2,6
56924,54,13,168,2,7,9,3
56975,54,43,137,5,2,4,2
57006,54,24,168,3,9,8,8
57032,54,39,247,5,3,4,8
57264,54,6,135,1,10,3,5
57309,54,6,222,1,1,7,6
57366,54,28,112,5,6,3,6
57447,54,28,237,2,7,2,4
57448,54,30,122,3,6,8,3
57470,54,34,229,5,8,9,5
57589,54,13,96,2,10,1,2
57614,54,46,111,2,10,10,3
57677,54,44,123,3,10,4,6
58029,54,46,115,1,4,2,1
58098,54,5,245,3,3,3,7
58112,54,32,114,5,6,10,2
58173,54,17,228,1,10,9,4
58616,54,33,126,4,4,4,7
58708,54,42,181,2,3,1,7
58725,54,14,125,2,7,10,3
58749,54,35,169,4,7,6,3
58750,54,29,206,5,1,10,2
59119,54,26,203,4,5,4,2
59164,54,12,86,1,6,10,4
59177,54,6,104,2,4,7,4
59389,54,30,125,2,7,2,7
59424,54,18,134,5,6,10,2
59430,54,32,134,4,5,1,2
59998,54,15,201,1,8,5,9
50100,55,25,100,3,5,10,10
50167,55,32,160,4,5,4,5
50210,55,40,188,4,4,6,1
50377,55,32,193,4,3,8,7
50386,55,17,213,5,5,7,9
50436,55,49,239,2,2,7,3
50466,55,9,117,3,7,6,10
50555,55,19,159,5,4,4,1
50584,55,46,120,4,10,3,10
50611,55,22,100,2,5,5,1
50668,55,44,135,3,3,4,10
50686,55,35,125,2,2,7,7
50742,55,49,152,4,3,4,7
51076,55,46,203,3,8,5,3
51096,55,5,144,2,4,3,9
51132,55,35,213,2,3,7,2
51205,55,20,100,3,8,1,4
51230,55,33,143,2,5,4,7
51235,55,37,176,5,2,8,2
51275,55,28,234,5,5,8,9
51418,55,15,97,2,7,3,5
51511,55,23,177,4,10,7,4
51518,55,24,210,5,1,1,5
51641,55,26,179,4,9,6,3
51652,55,13,170,3,2,1,7
51694,55,40,235,5,8,4,10
51968,55,9,140,5,3,2,10
52024,55,18,218,4,4,10,7
52156,55,15,223,3,10,2,5
52221,55,24,124,2,7,9,1
52290,55,36,152,5,2,3,9
52298,55,46,237,1,7,8,10
52354,55,42,158,3,8,5,3
52468,55,44,122,3,9,4,3
52538,55,9,107,2,10,6,9
52560,55,30,143,5,8,9,3
52575,55,47,195,5,6,2,9
52577,55,26,235,2,1,3,5
52858,55,49,248,5,9,3,4
52872,55,19,175,3,2,10,4
52986,55,44,205,3,5,3,9
53033,55,44,214,4,7,4,7
53133,55,18,235,3,4,8,7
53264,55,14,128,5,6,5,8
53270,55,41,140,1,9,8,3
53334,55,10,119,4,4,6,5
53357,55,45,195,2,7,8,5
53549,55,24,203,2,6,1,6
53550,55,33,180,4,3,9,2
53748,55,17,161,3,6,8,7
53787,55,17,161,3,2,7,5
53907,55,38,152,5,6,4,3
54030,55,33,166,4,7,3,7
54034,55,50,176,1,2,4,4
54047,55,23,91,3,2,7,2
54070,55,20,172,3,3,8,3
54198,55,17,219,5,6,5,7
54285,55,35,100,4,1,5,10
54564,55,38,105,2,10,8,5
54610,55,5,144,5,8,5,10
54664,55,50,179,5,6,5,2
54731,55,18,89,4,4,2,1
54840,55,26,117,4,1,9,3
55003,55,38,160,2,8,5,3
55087,55,30,212,5,6,5,10
55123,55,28,245,2,4,4,7
55177,55,15,137,1,1,2,3
55335,55,30,165,4,1,10,10
55387,55,26,227,2,4,1,3
55420,55,36,216,2,10,3,8
55486,55,43,238,3,5,3,9
55613,55,29,171,2,7,3,7
55743,55,34,171,1,5,5,3
55821,55,39,230,1,9,9,3
55894,55,27,187,5,9,4,1
55992,55,7,159,5,10,10,5
56026,55,24,251,2,4,2,8
56330,55,15,81,2,1,10,4
56370,55,17,166,3,10,1,5
56435,55,37,250,1,8,4,8
56457,55,26,219,2,6,10,4
56516,55,5,209,5,3,4,7
56596,55,17,223,4,1,9,6
56668,55,40,218,2,3,4,3
56675,55,28,117,1,8,10,5
56705,55,46,219,5,4,3,3
56791,55,35,124,2,5,3,8
57099,55,29,105,4,3,2,1
57218,55,8,82,4,7,8,3
57331,55,28,179,5,3,10,3
57476,55,50,202,5,7,1,1
57585,55,17,122,4,7,8,5
57610,55,39,165,1,5,7,4
57722,55,30,155,4,7,6,2
57829,55,39,195,1,9,9,9
57907,55,18,138,4,1,4,3
57928,55,24,102,1,8,3,7
58020,55,14,255,4,8,1,4
58208,55,8,252,5,5,4,8
58265,55,34,135,5,2,10,6
58322,55,19,192,1,8,2,9
58521,55,20,116,4,8,6,2
58733,55,43,254,2,6,7,2
58782,55,47,142,3,9,10,4
58805,55,44,211,2,9,8,9
58813,55,42,244,4,1,3,6
58833,55,29,174,2,6,7,2
59337,55,21,173,3,1,8,5
59467,55,37,104,1,3,5,3
59518,55,7,124,4,7,10,1
59639,55,6,217,5,8,6,5
59763,55,29,153,1,10,9,4
59796,55,13,78,1,10,6,10
50032,56,36,137,2,10,2,7
50146,56,23,187,5,3,9,1
50171,56,32,248,1,1,1,2
50175,56,40,197,4,10,3,6
50195,56,46,147,5,4,4,6
50228,56,25,193,2,7,9,5
50472,56,33,102,2,1,4,9
50477,56,14,192,4,10,8,6
50534,56,10,185,2,1,7,7
50544,56,46,140,1,5,5,3
50711,56,50,236,1,4,3,3
50781,56,40,186,5,6,2,2
50946,56,26,212,2,3,4,10
50973,56,6,83,2,2,7,10
50984,56,22,180,1,5,1,4
51181,56,45,219,4,7,7,8
51199,56,39,115,5,3,9,5
51288,56,5,109,5,3,6,3
51359,56,48,160,4,9,8,3
51532,56,12,173,1,5,6,1
51643,56,30,108,2,1,4,5
51683,56,25,248,2,3,6,10
51715,56,26,119,5,5,4,7
51867,56,7,183,2,6,1,9
51927,56,47,228,3,4,9,3
51953,56,17,150,2,4,1,1
52248,56,50,225,3,6,4,1
52264,56,28,98,4,8,9,2
52271,56,30,222,1,6,6,8
52329,56,50,138,1,7,10,5
52416,56,25,141,5,3,2,1
52441,56,16,234,3,3,8,6
52496,56,36,207,5,5,4,4
52550,56,25,249,4,7,9,5
52588,56,17,167,2,3,1,9
52672,56,24,199,5,6,7,10
52702,56,39,236,1,10,9,1
52741,56,48,240,1,3,10,1
53029,56,33,193,5,4,8,2
53230,56,40,216,2,8,10,6
53278,56,17,115,1,8,6,7
53310,56,36,149,2,4,1,10
53383,56,48,157,5,5,9,4
53544,56,19,212,3,8,7,8
53594,56,16,133,4,9,5,1
53603,56,13,158,1,9,3,10
53786,56,28,188,1,10,7,2
53911,56,7,120,1,6,7,1
53920,56,26,93,1,7,8,3
54039,56,36,249,5,6,2,4
54106,56,8,146,2,1,4,1
54150,56,8,191,1,2,5,1
54184,56,25,239,3,9,9,7
54246,56,34,211,5,8,9,1
54327,56,27,185,2,9,4,6
54331,56,5,187,2,9,5,6
54432,56,27,194,4,2,6,10
54471,56,7,82,4,9,1,5
54509,56,9,196,4,6,8,10
54543,56,25,180,3,3,8,10
54639,56,32,229,3,1,6,7
54733,56,42,183,5,2,8,10
54764,56,40,170,5,7,8,1
54882,56,40,138,3,3,2,6
54976,56,42,215,4,4,5,9
55025,56,30,131,5,9,1,1
55027,56,50,151,5,10,4,4
55090,56,39,250,4,7,3,9
55133,56,24,248,5,6,5,3
55416,56,48,127,3,9,5,5
55442,56,27,187,2,1,1,1
55617,56,10,163,2,4,3,6
55656,56,36,176,3,2,7,2
55702,56,47,228,5,7,4,2
55758,56,39,169,2,8,5,2
55766,56,41,186,4,6,7,10
55782,56,11,161,5,10,6,4
55849,56,17,229,5,5,2,9
55861,56,47,234,1,9,10,6
55866,56,36,249,2,4,10,6
55872,56,24,244,4,10,6,2
56088,56,10,111,3,8,8,4
56291,56,42,170,3,8,5,10
56306,56,35,237,1,6,7,10
56431,56,23,140,2,2,4,7
56445,56,5,232,4,5,8,2
56478,56,21,169,5,7,2,8
56662,56,42,152,1,9,5,4
56665,56,18,249,4,8,9,3
56989,56,47,163,4,9,7,3
57093,56,5,211,3,2,5,9
57148,56,22,167,3,10,4,9
57178,56,28,232,2,7,4,1
57288,56,50,190,2,9,1,4
57534,56,9,209,1,3,1,9
57573,56,6,99,1,5,2,9
57767,56,13,95,3,1,10,4
57969,56,40,152,5,9,1,5
58114,56,5,90,2,9,10,8
58132,56,41,160,4,8,3,5
58213,56,44,159,2,6,9,3
58288,56,12,175,5,8,4,3
58323,56,15,120,5,3,7,7
58592,56,18,217,1,9,10,2
58632,56,7,101,1,7,1,5
58633,56,30,176,5,8,8,10
58636,56,15,113,5,10,1,3
58692,56,30,238,2,4,3,3
59070,56,25,187,1,9,3,1
59087,56,20,100,4,10,1,9
59142,56,37,242,5,9,5,3
59222,56,40,212,2,5,8,6
59274,56,25,239,5,8,9,10
59470,56,38,140,3,9,9,5
59540,56,47,171,5,5,5,1
59737,56,14,195,4,5,7,3
59752,56,41,239,4,9,9,6
59982,56,40,161,1,7,6,5
50305,57,42,257,2,8,10,5
50426,57,21,90,3,8,9,8
50566,57,5,124,5,5,5,9
50764,57,11,256,4,5,4,9
50822,57,25,141,3,7,9,5
50963,57,29,228,4,1,3,1
51302,57,38,110,5,8,6,9
51339,57,29,178,3,5,4,4
51457,57,30,151,5,4,1,8
51516,57,20,244,5,9,8,8
51564,57,31,234,2,6,10,5
51577,57,16,239,5,10,4,10
51598,57,46,242,1,7,5,9
51603,57,40,170,5,9,7,9
51659,57,30,131,4,9,9,8
51802,57,28,208,3,8,5,4
51806,57,49,221,1,5,1,6
51835,57,8,168,4,5,8,10
51920,57,31,248,2,5,4,4
52022,57,25,217,3,9,6,7
52151,57,40,234,1,2,9,9
52312,57,20,127,3,7,1,7
52339,57,10,118,1,10,6,1
52418,57,7,244,2,8,7,5
52483,57,31,143,1,3,2,1
52701,57,47,142,4,9,8,9
52747,57,22,241,3,2,4,5
52827,57,39,201,3,4,7,9
52890,57,5,243,2,4,5,7
53070,57,15,203,5,9,3,2
53170,57,19,217,3,7,3,2
53226,57,32,257,2,8,2,1
53283,57,30,97,4,4,1,7
53462,57,19,202,2,8,2,5
53481,57,39,172,5,1,6,6
53577,57,46,210,4,8,3,5
53585,57,31,208,2,2,9,3
53623,57,19,257,3,6,4,2
53645,57,45,172,1,8,2,9
53657,57,13,99,1,1,5,3
53658,57,15,106,3,3,2,7
53689,57,47,127,5,2,9,10
53734,57,38,147,3,2,1,10
53794,57,12,129,5,3,6,9
53891,57,10,205,1,10,2,2
53956,57,42,237,2,4,10,7
54014,57,49,157,2,1,2,3
54095,57,26,145,2,1,9,3
54183,57,35,185,5,5,6,1
54267,57,30,152,3,5,5,8
54350,57,12,254,2,9,5,6
54404,57,39,132,3,5,4,10
54625,57,11,192,2,10,8,3
54641,57,27,257,1,8,1,8
54872,57,22,178,1,8,6,9
54944,57,46,207,2,7,4,3
55093,57,46,220,4,1,6,10
55266,57,28,127,3,10,1,7
55287,57,10,153,5,3,3,2
55907,57,20,160,3,10,10,3
55952,57,44,244,5,2,7,4
56017,57,18,203,4,6,3,3
56185,57,26,219,3,10,8,5
56194,57,7,95,3,7,3,2
56205,57,25,186,2,9,6,3
56297,57,14,100,3,9,3,10
56512,57,23,166,1,3,10,4
56598,57,7,76,1,1,10,9
56638,57,47,143,5,1,1,1
56797,57,33,242,1,2,7,10
56801,57,28,250,1,7,4,5
57163,57,8,131,3,2,4,9
57170,57,45,159,3,8,2,4
57200,57,40,130,5,8,7,6
57224,57,34,241,4,9,9,8
57262,57,48,183,2,6,5,3
57316,57,38,224,5,4,6,10
57489,57,24,181,2,6,1,4
57618,57,35,130,5,6,7,3
57653,57,44,142,3,10,7,7
57684,57,42,220,4,1,7,2
58008,57,39,201,4,6,4,9
58024,57,22,219,1,1,8,3
58038,57,46,129,4,6,10,4
58041,57,5,83,1,2,10,7
58044,57,19,125,1,4,8,10
58106,57,13,86,5,7,7,10
58119,57,32,196,1,9,7,5
58150,57,17,241,4,2,7,4
58230,57,10,200,3,4,9,5
58316,57,50,179,3,3,8,4
58338,57,24,173,2,10,3,9
58379,57,8,200,4,5,4,6
58384,57,38,224,1,9,7,5
58591,57,46,126,2,8,9,6
58924,57,42,126,5,4,10,6
59061,57,5,144,5,10,6,10
59078,57,48,231,1,10,4,9
59324,57,45,166,3,1,2,4
59376,57,14,146,5,6,9,1
59495,57,31,114,5,1,6,6
59538,57,13,167,2,7,4,8
59707,57,44,245,5,1,7,7
59846,57,15,193,1,9,2,5
59882,57,25,94,1,9,2,8
59899,57,37,242,5,7,1,4
59903,57,5,176,1,10,8,9
59946,57,10,247,4,8,10,1
50068,58,22,164,3,7,8,6
50147,58,38,171,3,6,1,10
50194,58,42,144,4,4,8,8
50296,58,35,225,4,1,10,5
50316,58,25,105,3,7,4,10
50362,58,25,183,4,1,1,10
50423,58,40,121,5,2,5,6
50510,58,26,151,3,7,2,10
50579,58,18,171,4,5,8,2
50613,58,28,165,3,3,2,2
50621,58,29,121,1,7,1,7
50829,58,32,252,4,8,2,9
50839,58,43,187,5,9,3,4
50978,58,41,220,5,8,7,10
51077,58,9,189,4,10,10,5
51124,58,23,168,3,3,10,3
51126,58,5,185,5,6,2,4
51143,58,13,154,5,5,7,4
51192,58,30,119,1,4,2,7
51316,58,50,255,5,8,4,3
51335,58,31,153,4,2,9,1
51482,58,26,158,4,4,10,8
51513,58,44,138,1,1,5,10
51732,58,44,157,3,5,10,1
51735,58,31,189,1,5,2,2
51769,58,38,111,1,1,10,7
51779,58,6,93,1,1,3,2
51857,58,50,218,4,2,9,3
51915,58,5,106,1,8,2,9
51955,58,43,221,3,5,7,6
51964,58,13,109,1,5,5,1
51971,58,33,249,3,1,6,5
52047,58,5,247,2,8,9,7
52155,58,6,84,4,7,6,8
52233,58,43,245,2,5,3,2
52403,58,11,127,1,3,1,9
52404,58,30,198,3,5,1,5
52459,58,12,160,3,3,10,3
52549,58,21,161,3,6,9,9
52621,58,46,202,5,9,10,7
52904,58,39,133,3,7,1,4
52974,58,34,122,5,4,1,4
53419,58,6,85,3,5,10,2
53599,58,37,147,1,1,8,6
53874,58,29,228,1,4,6,7
53949,58,16,184,5,5,8,9
54006,58,49,227,2,9,8,2
54159,58,35,116,5,6,10,8
54187,58,28,219,5,6,3,5
54192,58,5,206,2,10,2,4
54542,58,23,98,1,7,2,7
54608,58,31,184,1,6,7,5
54692,58,32,190,1,3,9,1
54763,58,10,158,1,4,3,9
54769,58,41,187,1,1,3,5
54788,58,26,253,3,8,6,2
54913,58,39,170,4,6,7,1
55048,58,28,146,2,5,8,4
55053,58,21,108,2,6,6,8
55180,58,18,219,1,8,4,9
55362,58,30,154,4,6,10,1
55375,58,11,136,3,6,7,1
55469,58,45,125,1,7,6,8
55581,58,39,258,5,4,7,8
55607,58,27,177,5,3,3,4
55824,58,43,250,5,1,4,6
55994,58,23,155,4,5,5,4
56064,58,40,127,5,7,8,2
56097,58,42,256,1,8,3,3
56147,58,40,153,5,9,1,6
56148,58,20,128,4,1,6,5
56222,58,26,255,1,10,9,2
56228,58,38,107,4,9,2,9
56363,58,12,84,4,2,1,1
56400,58,42,182,2,9,10,5
56835,58,41,116,4,9,9,2
56879,58,32,217,2,2,8,3
56985,58,39,175,2,3,9,1
57020,58,14,205,2,2,7,6
57048,58,35,229,2,10,1,10
57064,58,10,137,3,2,4,3
57070,58,27,134,4,2,2,8
57136,58,16,212,2,2,2,7
57147,58,45,119,5,2,7,2
57174,58,45,255,3,6,1,5
57187,58,33,249,2,4,10,5
57407,58,24,93,4,6,10,5
57438,58,18,216,5,4,8,8
57518,58,21,124,1,1,5,7
57652,58,23,248,4,5,8,10
57713,58,23,122,4,3,3,3
57779,58,45,124,4,2,3,2
57897,58,37,150,1,4,5,1
58071,58,47,189,4,5,6,2
58211,58,18,197,1,7,10,7
58364,58,45,161,5,8,3,5
58380,58,25,165,4,1,2,3
58555,58,28,145,5,7,5,10
58597,58,14,163,2,3,8,9
58645,58,35,138,1,4,10,3
58713,58,43,245,4,1,5,6
58727,58,15,253,5,10,5,9
58907,58,21,165,3,1,3,6
59170,58,38,199,2,1,4,1
59311,58,27,131,2,3,9,1
59332,58,31,201,4,3,10,6
59355,58,38,107,3,5,3,3
59363,58,13,199,1,1,3,7
59390,58,9,107,2,5,3,4
59687,58,19,252,5,9,1,9
59803,58,27,102,3,7,4,4
59815,58,24,106,3,8,1,8
59962,58,23,152,4,10,4,4
59971,58,21,228,2,9,2,8
59986,58,39,134,5,9,3,8
50027,59,12,222,3,2,2,8
50215,59,39,189,2,3,5,8
50259,59,41,146,1,2,2,5
50634,59,25,222,5,8,1,8
50713,59,44,122,4,2,8,2
50727,59,15,106,4,2,4,10
50809,59,24,187,1,4,9,2
50826,59,38,232,3,1,1,2
50968,59,30,109,5,6,3,10
51354,59,42,141,1,9,3,1
51405,59,20,195,1,2,10,7
51449,59,15,207,2,7,5,6
51678,59,47,147,5,4,8,4
51696,59,36,165,5,1,10,8
51722,59,38,223,5,7,5,6
51764,59,16,198,2,2,8,6
51854,59,10,115,3,10,10,3
51975,59,35,253,4,3,5,6
52133,59,37,221,3,6,2,3
52148,59,45,138,5,7,3,6
52209,59,40,190,3,9,3,10
52274,59,8,193,5,7,9,9
52362,59,32,106,3,8,3,4
52619,59,45,138,2,3,1,2
52706,59,38,179,5,6,5,10
52712,59,19,211,4,5,4,5
52886,59,28,221,5,1,10,6
53049,59,23,134,2,2,3,7
53065,59,26,145,4,4,8,4
53296,59,16,207,3,7,5,6
53433,59,45,218,3,4,8,6
53451,59,30,160,5,8,2,5
53688,59,5,200,3,3,6,1
53796,59,38,154,1,3,5,10
53886,59,49,228,2,2,10,7
53930,59,26,184,4,1,7,2
53974,59,39,210,3,9,2,4
54001,59,48,259,5,2,5,5
54025,59,15,166,3,9,1,4
54286,59,41,134,4,8,5,2
54606,59,21,243,1,2,2,2
54915,59,38,173,5,2,6,2
55600,59,15,86,5,3,5,10
55661,59,27,165,2,3,10,4
55668,59,35,182,1,7,4,1
55771,59,34,205,4,9,5,8
55775,59,36,183,3,2,1,1
55870,59,19,117,5,2,3,2
56062,59,33,144,1,6,1,6
56178,59,33,112,2,1,3,2
56316,59,11,199,4,5,7,10
56479,59,20,216,5,10,9,2
56518,59,37,230,5,10,4,1
56521,59,44,235,1,10,2,7
56548,59,47,247,3,3,1,1
56606,59,39,217,2,5,7,9
56652,59,12,155,5,7,10,8
56857,59,23,250,3,10,10,8
56888,59,11,213,2,9,10,8
57211,59,16,248,3,1,2,4
57232,59,11,202,5,5,7,9
57273,59,35,181,1,1,10,4
57294,59,43,141,5,3,7,5
57381,59,5,231,4,4,1,8
57531,59,48,194,3,1,1,6
57667,59,17,170,2,4,8,10
57967,59,42,238,4,2,6,9
57982,59,22,92,4,8,10,8
58118,59,5,235,4,6,6,7
58237,59,28,235,5,6,7,2
58238,59,15,248,3,8,6,7
58282,59,50,157,2,5,7,10
58348,59,7,124,4,2,4,6
58394,59,8,85,3,1,4,7
58427,59,29,177,3,2,3,3
58439,59,12,198,2,2,8,1
58465,59,42,248,5,10,8,9
58470,59,8,217,3,3,10,10
58474,59,7,149,3,9,7,8
58507,59,17,99,5,7,10,4
58563,59,22,106,3,9,7,2
58760,59,8,230,5,6,1,3
59203,59,25,163,4,4,2,3
59217,59,9,119,2,1,1,2
59391,59,47,242,5,9,2,5
59504,59,48,193,4,7,7,9
59619,59,19,185,2,9,6,1
59798,59,13,259,1,9,4,8
59831,59,13,219,2,3,9,5
59847,59,5,141,4,4,2,8
59867,59,25,154,5,5,4,4
59987,59,11,187,3,5,5,4
59999,59,47,151,3,3,1,6
50018,60,42,113,3,9,2,9
50052,60,21,171,4,7,8,6
50230,60,21,187,1,1,1,3
50335,60,13,168,3,2,5,4
50432,60,24,117,3,5,1,10
50760,60,10,182,3,1,8,10
50925,60,17,206,3,6,9,6
51269,60,5,110,2,5,7,5
51409,60,46,146,5,4,10,9
51623,60,15,204,4,10,1,4
51636,60,16,100,4,3,1,6
51662,60,23,258,5,9,3,3
51712,60,34,119,5,1,9,4
51759,60,9,173,4,9,5,10
51782,60,9,213,3,6,1,2
51828,60,47,132,3,4,6,8
52437,60,21,236,3,7,5,2
52449,60,21,221,1,1,10,1
52498,60,9,212,4,3,6,7
52598,60,48,130,3,7,2,3
52688,60,34,110,3,1,2,1
52770,60,6,92,3,1,3,7
52801,60,30,156,1,6,7,8
52883,60,26,181,2,4,9,8
52888,60,33,146,3,3,1,4
52905,60,44,238,4,6,4,8
53062,60,49,137,1,1,4,4
53093,60,35,193,3,7,7,9
53094,60,43,125,4,7,1,3
53262,60,49,241,2,6,9,6
53780,60,11,153,4,5,9,7
53817,60,46,221,1,1,10,4
53824,60,49,146,2,1,10,6
53839,60,48,160,5,9,10,7
53931,60,28,131,2,5,7,2
54059,60,26,227,5,2,4,2
54278,60,5,164,2,5,9,4
54383,60,39,127,4,5,3,5
54477,60,12,153,3,9,2,2
54532,60,14,200,4,9,10,7
54645,60,46,180,4,7,2,4
54852,60,9,137,2,7,3,7
54967,60,34,230,4,5,2,6
55299,60,46,185,3,9,5,4
55310,60,39,184,3,2,8,9
55378,60,41,116,5,9,5,9
55488,60,32,235,5,1,7,1
55508,60,42,225,1,4,2,3
55509,60,44,164,1,1,10,6
55541,60,22,172,5,4,2,9
55611,60,8,108,1,1,6,7
55804,60,20,92,3,8,8,1
55852,60,19,92,4,6,5,5
55868,60,37,185,3,9,6,10
55956,60,43,138,5,6,10,4
56066,60,30,259,5,10,8,6
56152,60,25,138,3,4,1,4
56191,60,30,231,4,10,3,2
56309,60,22,158,2,6,4,8
56502,60,16,116,5,4,1,10
56714,60,49,228,1,3,8,6
56804,60,43,209,5,3,1,1
56940,60,17,99,1,5,2,5
57137,60,20,91,3,7,2,3
57297,60,30,144,1,9,3,3
57550,60,12,251,5,5,10,5
57595,60,31,228,2,8,5,1
57912,60,24,219,1,4,10,6
58019,60,30,214,3,4,5,6
58190,60,48,240,1,1,9,8
58222,60,49,183,5,1,9,8
58732,60,50,132,3,1,5,8
58851,60,47,218,2,8,3,10
58934,60,19,123,1,10,6,8
59010,60,9,138,5,7,3,1
59044,60,38,246,3,8,3,3
59067,60,37,121,3,6,4,2
59080,60,10,202,3,7,10,5
59116,60,32,174,5,8,1,5
59127,60,34,215,2,9,10,6
59163,60,25,219,2,4,6,7
59340,60,47,237,2,8,2,7
59400,60,41,236,1,7,4,7
59731,60,25,200,5,1,5,7
59736,60,26,99,1,2,10,1
59824,60,26,133,1,4,10,2
50047,61,14,122,5,2,8,3
50103,61,7,85,4,7,8,8
50148,61,24,222,5,4,6,6
50315,61,6,116,3,9,6,7
50379,61,12,98,5,5,3,8
50431,61,22,140,5,10,5,10
50503,61,24,182,1,4,3,4
50554,61,8,126,3,8,5,7
50763,61,6,182,1,4,10,5
50807,61,24,104,1,10,9,10
50932,61,5,107,5,4,5,5
50972,61,32,135,2,7,1,4
50986,61,22,95,5,2,1,3
50990,61,25,191,5,4,10,10
51030,61,42,227,3,5,8,5
51237,61,45,245,3,10,3,8
51264,61,42,121,4,9,5,9
51400,61,37,200,3,5,5,9
51591,61,39,123,1,2,10,8
51611,61,6,207,4,10,9,6
51926,61,42,117,2,5,3,1
51983,61,21,226,4,1,3,1
52163,61,11,128,2,4,9,2
52220,61,42,232,1,3,7,10
52236,61,33,114,5,2,7,8
52257,61,23,201,2,1,8,2
52743,61,5,244,1,9,4,4
52785,61,13,197,3,3,10,7
52865,61,43,253,1,1,1,4
53095,61,21,110,4,2,6,8
53116,61,25,257,1,8,1,5
53242,61,10,144,2,4,2,3
53244,61,46,120,2,7,9,10
53253,61,22,235,4,8,7,5
53551,61,49,226,4,7,6,9
53624,61,43,126,4,5,4,2
53763,61,35,123,3,7,7,5
53922,61,30,171,2,2,10,7
53936,61,13,203,3,6,3,10
54146,61,38,163,2,1,6,7
54148,61,38,180,4,5,9,1
54290,61,41,156,2,1,8,1
54374,61,27,108,3,8,2,3
54388,61,37,212,1,9,5,3
54419,61,22,232,3,1,2,10
