task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
7359,48,17,157,3,10,3,7
7381,48,12,188,2,5,4,9
7383,48,19,154,2,1,8,10
7527,48,8,118,4,4,2,3
7625,48,8,234,4,1,6,9
7700,48,27,129,3,6,2,8
7712,48,16,162,1,7,7,1
7738,48,8,69,3,5,3,3
8383,48,33,221,3,9,5,1
8392,48,19,144,3,4,7,2
8575,48,9,221,2,9,7,9
8672,48,5,246,5,8,4,1
8685,48,38,248,5,5,2,3
8859,48,36,122,3,3,10,4
9062,48,50,206,5,3,9,9
9210,48,27,110,1,10,6,9
9501,48,47,235,3,7,8,10
9518,48,48,226,4,8,8,5
9832,48,22,244,4,9,6,4
9957,48,13,235,4,10,8,3
9982,48,44,122,5,5,4,10
200,49,23,206,3,8,2,6
203,49,39,224,5,4,5,7
241,49,35,164,5,10,7,5
250,49,28,89,4,4,4,1
323,49,27,96,3,5,5,1
397,49,31,177,1,9,1,4
463,49,33,233,2,8,7,4
488,49,10,82,2,9,7,3
762,49,14,198,3,6,1,5
794,49,41,182,4,5,9,9
826,49,29,89,2,5,9,2
898,49,38,181,5,4,2,5
1004,49,24,198,5,1,5,9
1139,49,29,238,5,2,3,10
1346,49,11,75,5,4,6,8
1656,49,13,84,5,5,8,5
1686,49,45,194,5,1,10,3
1708,49,40,113,4,8,7,4
1725,49,50,155,5,6,8,6
1726,49,22,221,5,6,7,2
1853,49,15,119,3,3,9,1
1948,49,7,147,3,5,4,9
2043,49,22,227,4,8,4,9
2085,49,33,147,5,1,6,7
2238,49,43,199,2,9,6,4
2269,49,10,115,3,6,1,4
2377,49,39,165,1,7,7,3
2484,49,19,219,3,9,7,2
2556,49,38,109,3,10,7,3
2612,49,23,141,3,6,8,9
2640,49,33,93,3,10,3,2
2990,49,26,235,2,7,8,9
3054,49,24,137,3,9,10,8
3065,49,31,123,5,5,2,7
3130,49,13,202,2,8,4,1
3293,49,45,138,3,7,9,9
3441,49,16,81,4,3,9,10
3586,49,16,191,5,3,6,8
3710,49,30,136,2,5,9,3
3877,49,30,121,4,7,9,2
3929,49,49,172,4,7,1,8
4047,49,46,117,1,9,6,1
4090,49,41,159,3,6,1,7
4243,49,16,143,5,2,3,10
4637,49,16,121,4,9,8,1
4888,49,27,123,2,3,2,4
5046,49,26,202,2,2,6,8
5221,49,20,236,1,8,10,6
5344,49,41,197,1,8,7,6
5402,49,7,226,4,2,2,6
5455,49,30,133,5,7,2,9
5485,49,16,221,2,7,1,5
5589,49,18,125,3,7,2,7
5778,49,29,215,3,8,2,3
5950,49,20,140,4,1,10,4
5962,49,19,138,1,6,6,4
5963,49,49,205,2,6,1,5
6308,49,19,249,5,8,6,9
6377,49,25,215,2,9,2,8
6577,49,5,150,5,2,2,3
6591,49,7,220,5,1,6,5
6847,49,9,114,1,8,4,3
7030,49,33,184,4,4,8,2
7048,49,34,166,4,1,8,5
7716,49,46,133,1,4,6,6
7801,49,11,237,1,8,1,4
7896,49,36,133,1,4,1,7
7968,49,16,228,3,1,4,2
8009,49,8,205,2,1,3,9
8019,49,20,98,1,1,2,6
8050,49,25,107,2,3,3,3
8256,49,23,183,2,6,2,9
8270,49,39,167,2,2,6,9
8327,49,45,236,1,2,4,9
8371,49,8,80,5,9,6,6
8396,49,40,165,2,7,9,6
8465,49,36,194,1,10,8,5
8504,49,39,141,2,6,3,8
8551,49,16,140,4,1,6,8
8585,49,48,120,5,6,4,2
8926,49,49,240,1,7,2,3
9070,49,45,167,5,3,6,1
9375,49,40,168,1,9,2,8
9412,49,37,216,2,8,4,2
9415,49,5,198,2,6,1,10
9462,49,22,87,3,7,5,3
9660,49,34,151,5,3,5,5
9720,49,38,200,1,6,6,5
9813,49,32,94,5,9,3,2
9817,49,39,174,2,9,8,5
9921,49,17,142,4,8,8,2
9951,49,40,180,5,3,3,4
117,50,15,141,2,6,7,8
166,50,44,225,3,6,10,3
167,50,27,110,3,4,2,8
270,50,16,204,3,8,3,2
607,50,40,194,3,6,8,4
790,50,6,215,4,2,1,1
1192,50,43,177,3,7,6,1
1217,50,40,195,2,1,5,6
1240,50,12,227,1,3,3,7
1325,50,49,120,2,2,9,1
1339,50,28,172,4,6,4,4
1352,50,37,154,2,7,3,1
1427,50,37,228,4,8,2,9
1443,50,29,212,5,4,10,7
1465,50,47,194,5,7,4,1
1495,50,14,243,4,8,7,8
1558,50,27,191,2,10,10,8
1581,50,42,179,1,4,10,4
1631,50,17,174,2,8,3,5
1828,50,46,160,1,7,6,8
1872,50,5,136,4,2,4,3
2092,50,50,196,2,8,3,9
2162,50,32,206,1,9,6,8
2195,50,28,141,2,1,3,9
2230,50,46,217,4,5,5,3
2236,50,13,170,2,3,7,6
2243,50,28,163,3,4,6,1
2271,50,26,143,2,10,4,10
2308,50,12,249,1,8,10,2
2603,50,49,244,1,10,6,6
2644,50,14,190,3,10,8,8
2825,50,20,241,3,3,7,8
2924,50,20,236,2,9,4,3
2929,50,44,128,1,3,4,9
3059,50,37,157,1,5,1,10
3113,50,41,203,5,3,7,3
3262,50,23,245,5,6,3,8
3266,50,34,107,3,7,10,7
3333,50,30,245,5,6,2,7
3481,50,19,97,1,2,9,3
3577,50,47,215,1,4,1,6
3866,50,38,132,1,7,7,10
3889,50,16,210,4,2,5,1
3903,50,44,130,5,2,1,5
3983,50,38,135,2,9,4,6
3993,50,16,211,4,5,6,5
4188,50,12,79,1,2,2,8
4237,50,17,119,3,4,2,1
4256,50,36,192,3,5,5,2
4610,50,32,102,2,5,8,4
4617,50,47,117,5,5,7,8
4859,50,15,162,3,10,9,3
4987,50,15,124,5,1,9,7
5131,50,21,226,5,2,2,5
5293,50,19,88,4,1,4,5
5481,50,11,124,3,10,9,1
5513,50,48,202,4,4,1,1
5537,50,12,226,4,8,1,9
5689,50,38,197,1,5,4,2
5777,50,24,190,1,3,5,10
5801,50,7,214,5,6,3,6
5839,50,20,143,2,5,7,9
5926,50,13,173,3,5,3,8
6018,50,38,236,2,9,6,4
6050,50,44,124,4,2,7,1
6272,50,10,75,2,8,6,6
6535,50,45,157,2,1,2,1
6598,50,6,190,2,5,7,10
6660,50,8,98,4,7,10,4
6679,50,45,211,1,2,9,4
6892,50,27,108,3,10,8,2
6898,50,36,240,4,2,3,9
7064,50,40,138,4,7,8,7
7282,50,14,77,5,3,3,5
7297,50,36,164,1,8,9,6
7387,50,42,150,1,6,9,3
7439,50,22,104,5,1,7,3
7441,50,22,185,4,3,9,9
7478,50,48,152,4,6,3,9
7519,50,16,187,4,9,1,2
7532,50,9,217,5,2,5,2
7706,50,50,160,2,10,3,9
7776,50,39,185,4,9,7,8
7808,50,48,185,5,2,7,1
7888,50,10,221,4,5,3,4
8069,50,37,203,3,3,9,6
8138,50,40,165,1,5,3,1
8172,50,27,127,4,7,10,2
8310,50,45,178,2,5,6,4
8784,50,43,237,3,8,2,4
8823,50,38,238,2,6,2,4
9137,50,35,150,1,9,1,6
9247,50,10,211,1,6,7,8
9253,50,19,228,4,3,8,5
9261,50,49,212,4,1,9,10
9299,50,32,196,3,6,4,5
9330,50,50,199,2,10,10,1
9377,50,20,175,1,5,10,5
9400,50,21,218,5,5,1,5
9530,50,43,233,1,6,9,5
9564,50,36,207,2,2,7,2
9588,50,30,203,1,1,2,6
9640,50,46,176,3,8,2,9
9662,50,39,139,5,4,10,1
9701,50,24,143,1,10,4,8
9702,50,13,205,2,4,4,4
9860,50,23,201,5,10,9,5
9981,50,46,246,4,2,7,1
32,51,40,136,3,10,5,1
139,51,11,134,2,3,10,5
157,51,46,149,5,4,1,8
195,51,44,166,2,7,10,4
225,51,35,166,2,3,6,1
240,51,43,244,1,9,9,9
340,51,21,211,3,2,1,7
381,51,30,123,5,8,9,9
486,51,44,105,4,9,3,10
501,51,49,194,4,2,4,5
530,51,5,97,1,1,4,9
695,51,21,219,2,7,7,9
747,51,15,241,2,2,10,8
850,51,49,193,3,3,9,4
968,51,23,163,1,9,9,8
1038,51,36,246,4,7,10,6
1046,51,45,247,2,2,3,8
1153,51,11,195,4,4,4,5
1233,51,11,155,5,6,3,10
1251,51,11,193,3,7,2,10
1564,51,34,210,1,3,2,3
1620,51,31,155,2,2,10,6
1767,51,25,144,2,7,4,2
1793,51,18,215,5,6,5,9
1810,51,16,157,1,10,6,6
1842,51,7,95,5,8,2,1
1844,51,44,182,3,1,10,8
2242,51,49,147,2,9,9,6
2341,51,5,92,2,10,10,6
2408,51,46,198,1,8,10,1
2469,51,23,178,4,2,8,7
2499,51,9,216,2,5,8,1
2501,51,33,218,1,9,10,10
2855,51,23,113,5,10,3,4
3020,51,21,238,2,4,4,5
3074,51,48,155,2,2,1,9
3086,51,41,172,1,6,10,5
3106,51,49,194,4,10,3,6
3239,51,42,107,3,8,3,6
3273,51,36,233,2,3,8,7
3276,51,40,233,5,10,6,4
3534,51,21,130,4,6,4,6
3638,51,23,227,1,1,3,2
3701,51,29,104,3,9,1,10
3783,51,16,208,5,8,1,2
3822,51,9,139,5,4,10,8
3968,51,44,118,4,4,10,8
4103,51,38,177,4,3,6,6
4223,51,49,211,1,6,3,2
4250,51,46,113,4,8,10,5
4378,51,40,129,5,9,3,9
4444,51,18,186,4,6,2,5
4487,51,14,87,1,4,7,10
4519,51,23,213,1,6,4,8
4529,51,39,110,1,10,2,9
4597,51,10,76,3,2,3,3
4662,51,15,191,5,5,3,7
4858,51,20,250,5,5,2,6
4913,51,11,103,2,10,9,2
5047,51,30,250,1,3,7,10
5160,51,11,99,1,8,1,1
5592,51,50,219,4,1,4,2
5673,51,38,243,4,4,1,1
5679,51,45,217,4,6,1,5
5697,51,34,147,4,10,1,3
5844,51,13,220,1,10,4,1
5853,51,44,222,1,3,4,7
5858,51,14,170,3,5,9,7
5986,51,26,164,1,6,5,8
6073,51,41,212,2,8,9,10
6088,51,6,234,1,9,5,1
6116,51,18,93,3,2,3,7
6422,51,42,191,1,4,1,9
6588,51,27,218,2,9,4,10
6597,51,35,134,5,4,4,10
6627,51,16,190,2,2,3,6
6629,51,9,206,4,9,5,3
6635,51,31,129,5,5,6,1
6664,51,45,130,3,8,10,7
6789,51,45,239,3,6,5,6
6912,51,29,143,2,2,3,8
6958,51,45,244,5,7,3,2
7070,51,48,139,2,6,7,2
7119,51,14,113,2,8,9,4
7144,51,16,172,1,3,2,8
7159,51,29,196,5,7,2,10
7175,51,27,246,4,7,9,7
7247,51,46,240,2,9,10,10
7353,51,43,241,4,1,1,4
7403,51,17,214,4,4,5,4
7416,51,20,157,1,9,7,3
7467,51,15,129,3,10,9,4
7571,51,26,209,3,8,10,4
7572,51,21,124,3,4,10,7
7643,51,5,108,5,1,1,2
7647,51,33,146,5,9,2,6
7823,51,34,146,4,2,2,9
7857,51,10,244,2,6,9,5
7939,51,7,198,3,7,5,2
7944,51,34,138,3,6,8,6
7959,51,36,98,1,9,5,1
8206,51,48,189,3,1,8,9
8224,51,45,247,2,5,5,6
8573,51,49,246,3,6,1,1
8647,51,9,224,2,10,9,5
8929,51,7,158,5,4,3,10
8968,51,35,134,2,8,1,3
8975,51,26,191,5,4,10,7
9079,51,19,220,5,10,10,1
9109,51,10,81,1,4,10,3
9116,51,50,218,2,1,5,8
9142,51,11,108,2,1,5,1
9231,51,34,194,1,6,8,5
9297,51,10,208,1,6,6,10
9449,51,23,209,1,3,4,5
9482,51,29,234,5,9,5,1
9495,51,46,177,3,7,6,4
9627,51,22,243,4,10,9,1
9800,51,18,239,3,10,2,4
9999,51,30,128,5,2,1,8
228,52,27,105,3,1,3,6
331,52,38,148,2,1,3,2
425,52,12,84,3,6,2,2
743,52,10,85,3,6,8,3
783,52,49,116,1,10,4,1
836,52,13,81,4,10,9,1
909,52,12,235,5,7,2,3
930,52,22,92,3,2,5,7
997,52,38,228,1,10,7,10
1179,52,15,92,3,9,6,3
1195,52,26,203,2,1,8,5
1316,52,25,227,2,9,2,6
1451,52,30,169,2,7,5,5
1476,52,25,171,1,10,4,9
1687,52,47,226,2,10,10,4
1718,52,45,151,2,2,8,4
1754,52,5,75,4,5,9,3
1904,52,10,192,5,3,8,6
1912,52,38,193,3,6,3,9
2026,52,44,229,5,7,6,10
2033,52,38,174,3,8,4,2
2067,52,13,190,5,2,4,2
2086,52,25,234,5,10,10,5
2167,52,15,143,4,9,10,1
2212,52,38,206,5,1,10,8
2229,52,28,177,4,5,2,4
2245,52,32,220,3,8,7,10
2247,52,50,215,1,2,10,7
2373,52,12,93,4,9,1,6
2481,52,28,130,2,2,5,2
2521,52,28,96,4,6,7,7
2728,52,17,203,5,9,3,9
2763,52,49,241,4,2,5,1
2928,52,41,207,1,3,3,9
2983,52,46,222,2,8,8,5
3151,52,24,150,5,1,1,9
3508,52,47,225,5,10,8,1
3523,52,28,93,1,3,3,6
3574,52,28,147,5,1,4,4
3734,52,10,209,2,9,4,4
3781,52,36,189,3,5,8,9
3987,52,41,200,5,5,8,2
3991,52,24,219,1,7,4,4
4045,52,26,116,3,5,5,1
4087,52,22,213,2,5,1,2
4225,52,38,235,5,9,10,1
4295,52,18,222,5,3,1,6
4315,52,9,142,5,8,9,5
4477,52,43,148,2,1,8,8
4524,52,48,158,5,4,2,2
4624,52,22,172,5,1,5,2
4704,52,20,149,3,3,10,10
4786,52,20,232,1,6,1,3
4886,52,35,209,4,7,6,8
4938,52,29,251,1,3,3,9
5008,52,27,225,5,4,7,4
5075,52,36,229,3,5,6,8
5104,52,38,180,1,5,9,10
5128,52,33,168,5,6,1,7
5252,52,5,86,5,1,2,4
5439,52,34,224,3,6,8,1
5472,52,38,243,4,1,10,2
5503,52,11,232,1,7,3,10
5835,52,19,94,3,2,2,2
5845,52,21,90,2,8,6,5
5869,52,10,232,1,9,9,4
5901,52,8,159,2,7,8,4
6278,52,26,110,1,3,3,2
6363,52,49,198,5,8,10,8
6704,52,32,184,4,7,8,6
6707,52,14,141,1,1,5,6
6780,52,13,248,4,8,1,8
6964,52,49,142,4,5,10,3
7023,52,30,97,2,1,2,7
7138,52,22,246,5,6,3,1
7512,52,14,203,1,1,9,2
7660,52,21,173,1,3,10,10
7755,52,47,175,4,8,4,4
7822,52,40,234,2,8,4,3
7881,52,26,119,5,9,7,6
8237,52,6,148,1,10,7,9
8320,52,28,101,3,8,8,1
8464,52,45,126,3,4,6,7
8478,52,22,186,3,8,1,2
8649,52,23,194,3,8,9,4
8692,52,21,112,4,3,9,3
8870,52,10,198,5,8,4,7
8895,52,47,162,1,9,9,2
8940,52,29,179,1,10,5,1
8974,52,15,211,3,8,8,7
9038,52,23,93,4,8,7,10
9100,52,8,170,5,7,8,9
9179,52,27,206,1,10,9,1
9320,52,22,134,4,10,3,4
9344,52,44,122,2,2,4,2
9363,52,14,157,4,9,2,8
9526,52,35,195,5,8,7,5
9534,52,50,166,4,4,10,7
9708,52,15,186,3,10,7,6
9776,52,8,82,2,9,1,2
9969,52,49,239,2,5,10,1
9976,52,23,131,5,5,2,3
9994,52,49,235,2,4,5,4
149,53,24,136,4,1,5,8
185,53,14,174,3,4,7,4
277,53,20,145,3,5,1,3
398,53,39,197,4,10,1,6
420,53,7,124,5,2,5,5
451,53,50,137,1,6,1,2
505,53,24,173,3,3,5,10
599,53,27,100,3,6,7,3
671,53,27,212,1,7,3,4
710,53,13,231,4,6,8,6
767,53,50,157,5,5,10,7
811,53,16,229,4,6,3,2
998,53,25,159,1,3,2,5
1015,53,8,178,2,10,9,4
1084,53,37,178,3,8,8,5
1116,53,28,212,3,10,4,1
1226,53,24,194,4,5,3,1
1301,53,5,137,1,3,7,3
1467,53,29,223,3,3,7,6
1583,53,29,108,4,5,1,9
1628,53,26,89,4,6,10,6
1655,53,45,115,3,9,1,4
1747,53,40,236,1,2,1,10
1811,53,49,174,4,9,9,4
1869,53,47,183,1,10,9,8
1938,53,35,241,4,6,3,9
1982,53,36,183,4,10,6,4
2000,53,11,112,1,8,8,7
2142,53,46,179,4,9,1,3
2221,53,7,163,1,2,1,3
2263,53,36,206,1,7,10,6
2439,53,26,244,5,3,4,1
2455,53,42,115,2,9,10,10
2538,53,28,221,5,10,5,2
2585,53,22,170,3,8,1,8
2629,53,46,188,2,9,10,1
2667,53,34,135,2,3,6,9
2937,53,35,191,1,10,9,4
3034,53,20,228,3,4,5,9
3035,53,20,111,2,10,7,2
3121,53,8,210,1,5,6,4
3131,53,22,137,3,9,4,2
3849,53,24,169,2,9,1,9
3888,53,32,180,3,3,6,1
4005,53,38,102,5,3,1,5
4061,53,50,238,1,4,5,9
4210,53,26,189,3,2,8,2
4259,53,36,162,3,3,10,5
4262,53,7,133,5,10,6,6
4305,53,14,130,3,5,2,5
4465,53,35,198,2,6,10,2
4543,53,17,148,2,7,7,1
4653,53,30,225,3,6,4,6
4676,53,14,146,4,4,1,8
4808,53,7,252,5,2,7,6
4838,53,21,196,5,3,2,6
5000,53,12,99,1,4,3,6
5028,53,10,223,4,9,3,4
5051,53,47,197,3,4,10,3
5101,53,50,137,3,9,8,3
5154,53,47,205,1,4,6,10
5179,53,7,217,2,4,2,3
5247,53,10,214,4,8,3,4
5269,53,11,125,3,3,6,10
5332,53,44,249,3,4,3,8
5409,53,30,195,2,10,9,5
5682,53,13,150,2,1,9,5
5927,53,42,247,1,4,5,8
6006,53,12,92,5,6,8,9
6056,53,50,126,1,10,8,10
6207,53,42,228,3,4,5,1
6262,53,15,135,4,5,3,3
6568,53,19,233,1,10,4,10
6610,53,12,235,5,8,9,6
6631,53,10,125,4,3,7,4
6643,53,20,185,1,8,6,3
6702,53,41,180,5,3,7,3
6722,53,38,192,1,7,6,9
6735,53,14,146,3,2,4,8
6751,53,49,215,1,10,7,5
6913,53,49,219,5,3,7,10
6962,53,20,224,4,3,3,7
6968,53,27,115,1,8,10,1
6980,53,12,137,1,3,10,10
7035,53,16,177,2,6,7,7
7201,53,32,221,3,1,5,10
7232,53,5,149,1,4,1,9
7331,53,30,223,4,5,6,4
7504,53,23,188,3,4,7,1
7511,53,19,191,4,1,8,9
7590,53,34,233,5,4,1,10
7835,53,16,193,2,5,8,7
7870,53,27,100,4,3,2,10
8043,53,21,201,1,2,7,7
8101,53,49,140,1,5,10,2
8402,53,21,177,2,2,5,6
8667,53,28,218,1,9,4,10
8786,53,19,250,2,2,2,1
8832,53,33,229,2,7,6,8
8844,53,7,74,5,2,9,9
8866,53,9,204,2,1,7,3
9016,53,33,211,3,3,10,5
9085,53,26,122,3,6,2,7
9174,53,42,173,3,6,9,10
9250,53,20,250,2,6,5,2
9254,53,20,154,3,10,6,9
9391,53,34,187,3,9,5,10
9557,53,11,74,4,3,6,2
9567,53,10,210,1,9,1,6
9600,53,21,210,1,4,10,5
9710,53,9,163,4,10,3,10
9753,53,18,185,1,4,5,3
9929,53,40,192,4,3,10,9
9933,53,27,211,5,8,10,8
12,54,16,148,3,9,6,10
483,54,27,177,4,7,4,10
545,54,5,154,5,3,4,2
596,54,26,185,2,7,4,7
807,54,23,118,1,7,1,8
835,54,50,222,4,1,2,9
863,54,24,172,3,10,9,1
893,54,21,245,2,1,7,7
1023,54,43,233,2,4,8,2
1269,54,50,183,3,2,4,4
1287,54,47,192,1,5,8,6
1525,54,32,151,4,8,3,10
1596,54,38,106,4,3,5,8
1617,54,46,125,1,4,2,2
1649,54,23,107,1,8,6,8
1835,54,28,94,3,1,7,9
1870,54,37,218,3,9,9,6
1889,54,50,216,5,2,7,4
1918,54,42,177,1,8,3,8
1929,54,45,117,3,10,2,8
2105,54,43,184,1,10,9,3
2207,54,11,138,5,8,3,8
2359,54,16,156,3,2,9,7
2471,54,49,245,5,10,9,1
2659,54,22,113,1,6,5,8
2706,54,34,117,1,10,1,8
2773,54,40,230,4,3,1,9
2891,54,49,165,4,5,9,2
2938,54,18,120,1,8,6,2
3083,54,49,246,5,2,2,2
3217,54,41,139,1,2,2,5
3235,54,23,99,5,3,9,10
3267,54,45,228,5,1,1,5
3432,54,25,169,2,10,3,6
3609,54,18,89,4,6,3,2
3761,54,36,135,1,7,6,1
3817,54,45,193,1,6,6,4
3947,54,43,222,3,6,7,9
3948,54,21,105,2,9,8,6
4062,54,13,191,2,9,2,10
4213,54,9,223,5,4,5,5
4226,54,15,210,1,5,2,6
4308,54,49,151,2,3,4,3
4321,54,15,109,2,9,1,5
4351,54,21,213,4,4,3,2
4488,54,11,238,5,6,5,7
4680,54,28,235,3,1,4,6
4694,54,5,207,3,3,2,4
4823,54,14,218,3,9,5,4
4903,54,18,221,4,5,9,1
4928,54,20,201,1,8,10,7
4945,54,28,236,5,5,1,9
5223,54,50,160,4,10,7,2
5279,54,9,153,4,4,6,3
5386,54,22,253,1,6,2,3
6133,54,9,241,5,4,8,3
6221,54,23,93,4,4,5,4
6279,54,35,132,1,7,8,6
6293,54,48,166,4,9,3,9
6390,54,40,218,3,1,8,1
6469,54,41,107,1,8,6,9
6764,54,11,101,5,5,2,5
6765,54,20,102,5,9,8,1
6891,54,48,219,3,7,3,5
6983,54,40,249,1,9,3,5
7041,54,15,214,5,10,3,6
7077,54,7,163,5,3,1,9
7239,54,20,103,3,2,8,6
7399,54,13,90,2,2,9,4
7515,54,36,142,4,8,8,2
7639,54,39,104,1,8,5,7
7661,54,27,239,4,7,6,9
7756,54,8,236,3,5,5,4
8042,54,42,151,4,7,8,9
8061,54,28,171,5,5,10,4
8116,54,48,234,1,3,8,8
8135,54,14,188,3,2,9,8
8278,54,5,74,4,6,5,9
8344,54,27,151,5,2,5,4
8348,54,11,200,3,8,2,3
8360,54,25,110,4,10,7,8
8372,54,50,190,3,4,2,3
8378,54,48,226,3,4,4,1
8406,54,37,133,1,10,10,1
8869,54,11,127,2,4,7,5
8933,54,40,174,2,6,4,9
8993,54,10,86,5,9,9,9
9020,54,13,114,1,2,9,3
9048,54,18,137,3,7,1,5
9145,54,14,105,5,5,6,3
9202,54,23,113,5,6,3,8
9256,54,12,239,2,6,10,3
9407,54,21,187,3,8,2,7
9408,54,35,196,5,10,4,10
9420,54,28,232,2,9,10,8
9435,54,41,141,5,3,4,7
9508,54,9,227,4,9,6,8
9688,54,47,115,2,5,3,5
9961,54,21,172,5,8,9,6
62,55,26,248,3,1,10,8
236,55,8,214,3,5,6,7
303,55,18,135,2,5,8,8
364,55,13,198,4,7,8,4
390,55,16,196,5,6,3,7
450,55,29,184,5,7,3,5
489,55,14,80,5,1,7,4
552,55,36,212,1,3,5,5
572,55,40,191,4,10,6,10
606,55,26,187,5,10,7,9
685,55,48,133,3,4,5,4
928,55,48,178,1,2,4,2
985,55,36,206,4,3,1,8
1017,55,27,109,4,7,9,8
1021,55,30,159,2,1,2,10
1074,55,30,233,1,10,3,10
1279,55,31,180,4,7,3,2
1362,55,10,177,1,4,4,1
1369,55,20,251,3,10,6,4
1377,55,18,191,5,4,3,3
1400,55,16,85,4,5,8,3
1429,55,36,187,3,1,3,8
1441,55,8,121,1,5,6,5
1522,55,15,231,3,8,8,3
1568,55,26,100,3,5,6,6
1642,55,18,130,2,3,2,7
1683,55,46,148,5,9,1,7
1694,55,10,158,4,2,2,1
1719,55,28,252,1,9,5,7
1819,55,47,205,3,10,8,2
1921,55,28,213,3,10,8,8
1940,55,20,177,1,2,3,6
2101,55,43,168,2,10,2,6
2185,55,7,147,2,3,9,1
2196,55,30,199,3,10,5,5
2448,55,11,218,2,6,7,4
2485,55,43,145,4,6,9,9
2503,55,44,128,1,10,8,5
2789,55,9,216,2,2,9,10
2988,55,24,182,5,4,5,2
3064,55,47,209,4,10,3,1
3238,55,33,229,4,8,5,1
3251,55,16,243,3,2,8,2
3321,55,50,116,1,7,10,7
3360,55,17,102,4,9,6,6
3421,55,6,205,5,3,3,3
3584,55,19,172,2,7,1,6
3618,55,49,152,4,9,4,10
3778,55,26,246,2,1,9,2
3863,55,43,205,5,4,8,8
3910,55,40,179,4,10,3,5
3940,55,35,179,5,4,6,4
4031,55,21,132,1,6,4,8
4246,55,43,122,3,7,10,1
4277,55,44,179,2,1,6,9
4346,55,13,253,2,4,1,6
4520,55,33,159,4,2,10,4
4531,55,19,244,2,9,3,5
4563,55,12,101,5,8,10,5
4841,55,8,134,3,10,3,4
4944,55,48,136,5,3,8,7
5261,55,20,158,4,10,3,1
5304,55,38,186,5,2,4,10
5416,55,13,242,2,4,8,3
5552,55,25,218,5,6,6,1
5586,55,8,124,1,7,6,2
5627,55,15,156,5,4,4,7
5686,55,26,230,4,7,1,7
5692,55,27,148,4,10,3,5
5776,55,19,108,5,1,10,1
6039,55,25,136,2,1,4,2
6128,55,10,243,4,6,5,7
6199,55,24,123,4,3,10,1
6254,55,47,235,3,7,1,9
6280,55,33,137,4,10,7,8
6429,55,8,84,2,7,6,5
6647,55,48,120,5,4,3,4
7000,55,12,113,2,8,8,8
7082,55,12,124,3,1,5,2
7241,55,39,129,2,5,5,6
7492,55,19,184,1,10,6,6
7554,55,47,163,3,2,5,9
7654,55,35,184,5,1,6,6
7667,55,16,199,1,8,5,7
7724,55,23,141,1,2,3,4
7753,55,32,158,5,1,3,2
7837,55,28,174,5,8,7,5
7956,55,8,255,5,4,8,10
8021,55,37,186,5,3,1,8
8159,55,25,149,1,8,6,7
8336,55,10,129,4,2,6,9
8420,55,48,113,1,9,2,9
8435,55,8,241,1,3,3,6
8489,55,6,226,3,10,1,2
8502,55,42,109,4,9,9,5
8543,55,41,113,2,8,7,3
8751,55,29,187,2,5,1,9
8907,55,22,197,5,1,7,7
9039,55,22,149,3,8,3,1
9188,55,36,231,4,4,5,3
9225,55,32,220,4,2,6,10
9328,55,18,86,4,4,7,7
9337,55,34,144,3,8,7,10
9381,55,37,197,5,9,3,2
9383,55,18,89,3,3,6,6
9572,55,14,253,4,10,2,7
9934,55,39,144,5,7,8,8
9985,55,38,153,4,3,4,1
7,56,12,220,3,1,4,10
63,56,40,107,1,6,3,8
81,56,46,181,2,3,6,5
658,56,9,103,2,2,3,6
801,56,37,221,4,3,10,6
805,56,23,202,5,5,5,10
1080,56,24,216,1,2,2,6
1087,56,5,155,1,9,4,1
1163,56,40,206,3,6,8,2
1249,56,6,108,1,2,8,8
1294,56,48,202,1,5,3,10
1338,56,43,217,1,5,6,10
1390,56,6,90,5,9,4,1
1538,56,28,162,3,3,4,2
1555,56,8,98,4,7,10,2
1591,56,33,199,5,9,9,9
1883,56,30,157,5,8,6,9
2081,56,19,124,5,7,4,4
2113,56,49,227,2,8,10,1
2139,56,5,169,1,6,1,6
2233,56,7,242,2,4,1,6
2241,56,29,196,5,1,2,2
2347,56,23,162,2,7,2,5
2534,56,6,80,1,2,4,4
2619,56,50,244,4,8,2,2
2748,56,23,209,3,1,8,4
2948,56,30,141,3,8,2,9
3042,56,42,213,4,9,2,6
3043,56,45,201,2,9,8,2
3125,56,19,185,1,7,3,5
3308,56,24,145,3,9,9,2
3545,56,28,146,5,8,6,6
3629,56,31,104,1,8,6,7
3632,56,29,168,4,3,6,1
3647,56,6,171,2,7,4,6
3728,56,22,133,5,3,1,9
3770,56,21,242,4,8,4,9
4018,56,9,220,4,1,2,1
4050,56,33,171,1,10,6,8
4066,56,31,223,5,2,6,5
4203,56,12,251,4,9,6,8
4235,56,24,120,3,6,3,2
4289,56,41,176,3,8,2,1
4323,56,46,151,2,7,2,5
4360,56,28,212,3,5,3,9
4453,56,37,178,2,7,8,8
4570,56,15,91,3,1,8,9
4678,56,48,208,4,7,3,7
4684,56,48,170,3,2,10,4
4687,56,5,244,5,10,2,4
4984,56,10,176,1,8,10,9
5011,56,6,111,1,5,5,5
5018,56,36,206,4,3,7,2
5057,56,30,98,3,2,2,2
5108,56,25,151,2,10,1,10
5177,56,18,117,5,6,3,4
5268,56,43,160,3,3,4,8
5295,56,41,118,1,10,2,3
5353,56,15,106,1,3,9,10
5357,56,39,110,4,1,8,8
5489,56,37,180,1,9,3,10
